id,genres,title,keywords,overview,popularity,release_date,runtime,vote_average,vote_count,cast,crew,production_countries,production_companies
271185,Drama Mystery Thriller,Ask Me Anything,college blog dark secrets,"Beautiful, wild, funny, and lost, Katie Kampenfelt takes a year off before college to find herself, all the while chronicling her adventures in an anonymous blog into which she pours her innermost secrets. Eventually, Katie's fearless narrative begins to crack, and dark pieces of her past emerge.",8.976128,2014-04-19,100.0,5.5,155,Britt Robertson Christian Slater Justin Long Martin Sheen Andy Buckley Cathryn de Prume,Allison Burnett Lauren Avinoam Nicolas Emiliani Lauren Hogarth,United States of America,Decipher Entertainment Presque Isle Films LA Publicity Tait Productions
29731,Comedy Romance,And Then Came Love,,"Successful New York journalist and single mom Julie Davidson's (Vanessa Williams) six-year old son Jake (Jeremy Gumbs) is acting up, so she finds his sperm-donor father Paul Cooper (Kevin Daniels), who's a struggling actor and law-school drop-out.",0.280829,2007-01-01,90.0,5.0,1,Kevin Daniels Michael Boatman Jeremy Gumbs Eartha Kitt Vanessa Williams,Richard Schenkman Caytha Jentis,,
654,Crime Drama,On the Waterfront,murder suspense union dock longshoreman pigeon,"Terry Malloy dreams about being a prize fighter, while tending his pigeons and running errands at the docks for Johnny Friendly, the corrupt boss of the dockers union. Terry witnesses a murder by two of Johnny's thugs, and later meets the dead man's sister and feels responsible for his death. She introduces him to Father Barry, who tries to force him to provide information for the courts that will smash the dock racketeers.",16.015599,1954-06-22,108.0,8.0,357,Marlon Brando Karl Malden Lee J. Cobb Rod Steiger Pat Henning Leif Erickson,Elia Kazan Sam Spiegel,United States of America,Columbia Pictures Horizon Pictures
91070,Comedy,L!fe Happens,baby roommate friendship single los angeles dating pregnancy woman director,"A comedy centered on two best friends, Kim and Deena, who fight to maintain normalcy in their lives after Kim gets pregnant and has a baby.",5.974156,2011-06-18,100.0,5.3,66,Krysten Ritter Kate Bosworth Rachel Bilson Geoff Stults Justin Kirk Fallon Goodson,Kat Coiro Justin L. Levine,Canada United States of America,Stardust Pictures Dot Dot Dot Productions
2009,Drama,"4 luni, 3 săptămîni și 2 zile",rape hotel room totalitarian regime cohabitant female friendship dormitory best friend contraception romanian new wave,"Gabita is pregnant, abortion is strictly forbidden in Romania during the communist regime. Despite this it is common practice and Gabita wants an abortion. The movie follows her and her friend Otilia during the day she has made the appointment with Mr. Bebe to have the abortion.",9.270133,2007-08-24,113.0,7.3,156,Anamaria Marinca Laura Vasiliu Vlad Ivanov Alexandru Potocean Luminița Gheorghiu Adi Carauleanu,Cristian Mungiu Oleg Mutu,Belgium Romania,"Saga Film Mobra Films Mindshare Media Centrul National al Cinematografiei (CNC) McCann-Erickson Televiziunea Romana (TVR1) Hubert Bals Fund of the Rotterdam Festival, The"
323270,Horror,The Horror Network Vol. 1,anthology,"Serial killers, ghostly phone calls, inner demons, otherworld monsters and creepy stalkers collide in this frightening anthology. Six of horror's most promising new directing talents join forces to pay homage to classic horror in the tradition of ""Creepshow"", ""Tales From the Crypt"", ""Tales From the Darkside"", and ""Trilogy of Terror,"" and weave an unforgettable, disturbing tapestry of terror.",0.392658,2015-10-27,0.0,5.0,2,Nick Frangione Artem Mishin Jan Cornet Brian Dorton Javier Botet,Joseph Graham Brian Dorton Douglas Conner Lee Matthews Manuel Marín,,
2652,Drama Thriller,Hard Candy,suicide rape age difference photographer ice shower menace lie pedophilia manipulation bedroom sadism electric shock coffee shop castration insanity vigilante sociopath deception neighbor teenage girl crying torture sadist pedophile cruelty older man younger woman relationship one day justice drinking rooftop held captive mental illness threat sexual torture screaming electrical torture childhood sexual abuse photo studio verbal abuse,"A mature 14-year old girl meets a charming 32-year old photographer on the Internet. Suspecting that he is a pedophile, she goes to his home in an attempt to expose him.",25.918007,2005-01-14,103.0,6.8,701,Patrick Wilson Ellen Page Sandra Oh Odessa Rae G.J. Echternkamp,David Slade Brian Nelson Michael Caldwell David Higgins Richard Hutton,United States of America,Vulcan Productions Inc.
9813,Drama Thriller,The Quiet,depression christmas party deaf-mute daughter high school sports blood splatter independent film mother daughter relationship incest woman director,"After her widowed father dies, deaf teenager Dot moves in with her godparents, Olivia and Paul Deer. The Deers' daughter, Nina, is openly hostile to Dot, but that does not prevent her from telling her secrets to her silent stepsister, including the fact that she wants to kill her lecherous father.",4.0971,2005-09-12,96.0,6.1,73,Elisha Cuthbert Camilla Belle Edie Falco Martin Donovan Shawn Ashmore Katy Mixon,Andrea Sperling Holly Wiersma Tom Schatz Jamie Babbit Carolyn Pfeiffer Joel Michaely,United States of America,Destination Films
60421,Drama,Circumstance,sexual identity lesbian relationship homosexuality woman director,A wealthy Iranian family struggles to contain a teenager's growing sexual rebellion and her brother's dangerous obsession,2.34239,2011-08-26,107.0,7.4,23,Nikohl Boosheri Sarah Kazemy Reza Sixo Safai Soheil Parsa Nasrin Pakkho Sina Amedson,Maryam Keshavarz,France Iran United States of America,A Space Between Marakesh Films Bago Pictures
157354,Drama,Fruitvale Station,police brutality based on true story racism docudrama day in a life,"The true story of Oscar, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008.",20.967146,2013-07-25,85.0,7.3,390,Michael B. Jordan Octavia Spencer Melonie Diaz Ahna O'Reilly Kevin Durand Chad Michael Murray,Forest Whitaker Ryan Coogler Nina Yang Bongiovi,United States of America,Forest Whitaker's Significant Productions OG Project
127867,Comedy Fantasy Thriller,The Brass Teapot,fantasy based on comic book money magical object woman director,"When a couple discovers that a brass teapot makes them money whenever they hurt themselves, they must come to terms with how far they are willing to go.",10.639774,2012-09-08,100.0,5.8,160,Juno Temple Michael Angarano Alexis Bledel Billy Magnussen Alia Shawkat Bobby Moynihan,Ramaa Mosley,United States of America,Laundry Films
3170,Animation Drama Family,Bambi,forest coming of age best friend loss of loved one,"Bambi's tale unfolds from season to season as the young prince of the forest learns about life, love, and friends.",47.651878,1942-08-14,70.0,6.8,1405,Donnie Dunagan Peter Behn Stan Alexander Cammie King Will Wright Hardie Albright,Walt Disney David Hand James Algar Samuel Armstrong William Roberts Paul Satterfield Graham Heid Norman Wright,United States of America,Walt Disney Productions
14014,Comedy,The Hammer,transporter sport independent film,"Approaching forty, Ferro is unsatisfied with his life as a construction worker and part-time boxing instructor in Los Angeles, CA. After a successful bout with a young pro boxer, Ferro decides to don the gloves one last time. The movie recounts his unlikely quest for Olympic gold.",0.957022,2007-04-01,88.0,6.5,15,Adam Carolla Oswaldo Castillo Harold House Moore Christopher Darga Jonathan Hernandez Heather Juergensen,Charles Herman-Wurmfeld,United States of America,Bentley Filmgroup Eden Wurmfeld Films Hammer The Movie
15708,Drama Comedy Romance,Latter Days,gay coming out religion mormon,Aaron Davis (Steve Sandvoss) and Christian Markelli (Wes Ramsey) are the two most opposite people in the world. Aaron is a young Elder (or a Mormon missionary) who wants to do his family proud and is quite passionate about his religion and film. Christian is a shallow WeHo waiter/party boy who only looks forward to bedding a new guy every night.,5.424916,2003-07-10,107.0,6.7,56,Steve Sandvoss Wes Ramsey Jacqueline Bisset Joseph Gordon-Levitt Rebekah Johnson Mary Kay Place,C. Jay Cox,United States of America,TLA Releasing
146882,Drama,Le bonheur d'Elza,france caribbean islands caribbean woman director,A young Parisian woman of Caribbean descent returns to her native island of Guadeloupe looking for the father she has never known.,0.007254,2011-04-11,78.0,0.0,0,Stana Roumillac Vincent Byrd Le Sage Christophe Cherki,Mariette Monpierre,Guadaloupe France,France Télévision Aztec Musique Canal Plus Overseas
215918,Drama,1982,drug addiction father daughter relationship semi autobiographical,"1982, a film inspired by true events at the onset of the crack epidemic in Philadelphia, tells the story of a father and his efforts to protect his gifted daughter from the insidious epidemic which has literally come home via her drug-addicted mother. As his wife becomes more distant and unreliable, he struggles to raise his daughter on his own, while still striving to help his wife become clean. In the process, he learns some hard truths about his marriage and his life, which will ultimately test him as a parent, a husband, and a man",0.175885,2013-12-31,90.0,5.0,1,Bokeem Woodbine Sharon Leal Wayne Brady Quinton Aaron Hill Harper La La Anthony,Tommy Oliver,United States of America,
84200,Comedy,"For a Good Time, Call...",crude humor best friend phone sex innuendo dirty joke,"College ""frenemies"" Lauren and Katie move in together after losing a relationship and rent control, respectively. Sharing Katie's late grandmother's apartment in New York City, the girls bicker with each other until one fateful night, when Katie's noisy bedroom activities make Lauren barge in and discover a dirty little secret. This revelation brings them closer together, and Lauren (the brains) and Katie (the talent) concoct a wildly successful business venture. As profits swell, the girls reevaluate their hopes and dreams and realize that just because someone pees in your hair in college doesn't mean she won't be your best friend 10 years later.",14.238376,2012-08-31,85.0,5.8,110,Ari Graynor Lauren Miller Mark Webber Justin Long Mimi Rogers James Wolk,Lauren Miller Josh Kesselman Jamie Travis Jennifer Weinbaum Jenny Hinkey Katie Anne Naylon,United States of America,AdScott Pictures
84184,Comedy Drama Romance,Celeste & Jesse Forever,relationship problems male female relationship divorce best friends in love,"Celeste and Jesse met in high school and got married young. They laugh at the same jokes and finish each other’s sentences. They are forever linked in their friends’ minds as the perfect couple – she, a high-powered businesswoman and budding novelist; he, a free spirit who keeps things from getting boring. Their only problem is that they have decided to get divorced. Can their perfect relationship withstand this minor setback?",9.436431,2012-08-03,91.0,6.4,163,Rashida Jones Andy Samberg Elijah Wood Emma Roberts Ari Graynor Eric Christian Olsen,Lee Toland Krieger Lee Nelson,United States of America,Team Todd
45767,Comedy Drama Family Science Fiction,Time Changer,time travel time machine christian film,"The year is 1890 and Bible professor Russell Carlisle has written a new manuscript entitled ""The Changing Times"". His colleague, Dr. Norris Anderson, believes that what Carlisle has written could greatly affect the future of coming generations and, using his secret time machine, Anderson sends Carlisle over 100 years into the future, offering him a glimpse of where his beliefs will lead.",0.339757,2002-10-25,95.0,5.2,9,D. David Morin Gavin MacLeod Hal Linden Jennifer O'Neill Paul Rodríguez Richard Riehle,Rich Christiano,United States of America,Christiano Film Group
14823,Crime Drama Thriller,London to Brighton,suspense,"It's 3:07am and two girls burst into a run down London toilet. Joanne is crying her eyes out and her clothing is ripped. Kelly's face is bruised and starting to swell. Duncan Allen lies in his bathroom bleeding to death. Duncan's son, Stuart, has found his father and wants answers. Derek, Kelly's pimp, needs to find Kelly or it will be him who pays.",3.060685,2006-12-01,85.0,6.5,34,Georgia Groome Johnny Harris Sam Spruell Lorraine Stanley Alexander Morton Nathan Constance,Paul Andrew Williams,United Kingdom,Steel Mill Pictures LTB Films Limited Wellington Films
